cad_id,responding_units,priority,dispatch_precinct,Dispatch_Longitude,dispatch_latitude,CAD_Event_Original_Time_Queued,first_dispatch_delay,first_response_time,min_dispatch_delay,dispatch_neighborhood
2024000003074,3,2,WEST,-122.33612873,47.61044598,"2024-01-04 08:09:04",109,191,109,"DOWNTOWN COMMERCIAL"
2024000003076,3,2,SOUTHWEST,-122.38075956,47.56109479,"2024-01-04 08:10:46",235,1069,235,"ALASKA JUNCTION"
2024000003077,1,2,NORTH,-122.36488529,47.65911969,"2024-01-04 08:12:08",5522,6231,5522,FREMONT
2024000003079,1,4,NORTH,-122.32231491,47.68022887,"2024-01-04 08:15:34",297,NULL,297,ROOSEVELT/RAVENNA
2024000003081,2,2,WEST,-122.32588992,47.64087876,"2024-01-04 08:18:58",116,768,116,"EASTLAKE - WEST"
2024000003085,1,3,EAST,-122.31914891,47.62607539,"2024-01-04 08:26:31",28,NULL,28,"CAPITOL HILL"
2024000003086,3,2,NORTH,-122.31303422,47.66749153,"2024-01-04 08:27:10",5009,10251,5009,UNIVERSITY
2024000003087,2,3,EAST,-122.28941081,47.60859809,"2024-01-04 08:27:12",414,1033,414,MADRONA/LESCHI
2024000003091,2,2,WEST,-122.3310636,47.62081869,"2024-01-04 08:31:21",535,578,535,SLU/CASCADE
2024000003095,3,2,WEST,-122.32710677,47.64087913,"2024-01-04 08:41:12",541,1271,541,"EASTLAKE - WEST"
2024000003100,1,2,EAST,-122.32347324,47.61003458,"2024-01-04 08:50:27",349,678,349,"FIRST HILL"
2024000003104,3,1,WEST,-122.34370299,47.61288656,"2024-01-04 08:54:50",45,287,45,BELLTOWN
2024000003105,4,2,WEST,-122.3291534,47.61823776,"2024-01-04 08:57:37",9513,10300,9513,SLU/CASCADE
2024000003113,1,3,EAST,-122.30211345,47.60901773,"2024-01-04 09:07:51",10956,11482,10956,"CENTRAL AREA/SQUIRE PARK"
2024000003114,1,3,NORTH,-122.35111764,47.73231426,"2024-01-04 09:08:27",43079,48699,43079,BITTERLAKE
2024000003115,1,3,SOUTHWEST,-122.370628,47.57132725,"2024-01-04 09:09:30",645,2135,645,"COMMERCIAL DUWAMISH"
2024000003117,1,3,WEST,-122.36117915,47.62873028,"2024-01-04 09:14:44",67,NULL,67,"QUEEN ANNE"
2024000003124,1,5,NORTH,-122.34499683,47.72503555,"2024-01-04 09:19:38",14439,14439,14439,BITTERLAKE
2024000003129,2,1,SOUTHWEST,-122.36727597,47.51828947,"2024-01-04 09:24:52",36,298,36,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2024000003131,1,2,SOUTH,-122.28691371,47.55865955,"2024-01-04 09:26:30",107,853,107,"COLUMBIA CITY"
2024000003133,1,2,SOUTH,-122.28078941,47.53982506,"2024-01-04 09:30:43",14941,16096,14941,BRIGHTON/DUNLAP
2024000003136,1,5,SOUTHWEST,-122.37663837,47.52465216,"2024-01-04 09:31:52",543,543,543,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2024000003138,1,4,EAST,-122.32041523,47.62198537,"2024-01-04 09:37:38",8959,9271,8959,"CAPITOL HILL"
2024000003140,1,2,WEST,-122.339257,47.61051065,"2024-01-04 09:37:59",3403,3403,3403,"DOWNTOWN COMMERCIAL"
2024000003143,4,1,NORTH,-122.34214295,47.71340531,"2024-01-04 09:44:14",54,343,54,NORTHGATE
2024000003144,3,2,SOUTHWEST,-122.39109246,47.53882056,"2024-01-04 09:44:42",3656,3855,3656,MORGAN
2024000003145,1,4,WEST,-122.32871952,47.6382476,"2024-01-04 09:46:08",8264,NULL,8264,"EASTLAKE - WEST"
2024000003146,2,2,SOUTH,-122.30825287,47.57192409,"2024-01-04 09:46:39",8854,NULL,8854,"NORTH BEACON HILL"
2024000003149,1,5,WEST,-122.34753295,47.6293262,"2024-01-04 09:48:13",25,25,25,"QUEEN ANNE"
2024000003151,1,3,SOUTH,-122.28078941,47.53982506,"2024-01-04 09:52:50",7154,7235,7154,BRIGHTON/DUNLAP
2024000003152,3,1,EAST,-122.31941443,47.60570516,"2024-01-04 09:53:02",94,462,94,"FIRST HILL"
2024000003157,1,3,WEST,-122.33056215,47.6246378,"2024-01-04 09:58:25",18084,18964,18084,SLU/CASCADE
2024000003161,2,1,WEST,-122.33369274,47.60526722,"2024-01-04 10:05:14",38,NULL,38,"DOWNTOWN COMMERCIAL"
2024000003163,1,5,SOUTHWEST,-122.38625351,47.58868329,"2024-01-04 10:06:23",469,469,469,"NORTH ADMIRAL"
2024000003165,1,2,NORTH,-122.31902208,47.67584346,"2024-01-04 10:07:42",7671,8261,7671,ROOSEVELT/RAVENNA
2024000003166,1,2,NORTH,-122.3582504,47.72324762,"2024-01-04 10:08:22",6554,9893,6554,BITTERLAKE
2024000003170,1,5,NORTH,-122.38474555,47.6681621,"2024-01-04 10:15:20",788,788,788,"BALLARD SOUTH"
2024000003175,1,3,EAST,-122.31257971,47.62607039,"2024-01-04 10:21:15",7381,7523,7381,"CAPITOL HILL"
2024000003177,4,2,NORTH,-122.34465538,47.70179211,"2024-01-04 10:23:07",6596,18924,6596,NORTHGATE
2024000003178,1,3,EAST,-122.32213568,47.61108733,"2024-01-04 10:23:28",8374,9332,8374,"CAPITOL HILL"
2024000003185,4,2,NORTH,-122.31267475,47.7203183,"2024-01-04 10:32:59",23544,65140,23544,LAKECITY
2024000003190,1,2,NORTH,-122.33640554,47.68691831,"2024-01-04 10:39:06",1908,2522,1908,ROOSEVELT/RAVENNA
2024000003191,2,1,EAST,-122.32343922,47.61251559,"2024-01-04 10:39:21",62,683,62,"CAPITOL HILL"
2024000003192,3,1,WEST,-122.33300331,47.62369235,"2024-01-04 10:40:56",42,638,42,SLU/CASCADE
2024000003195,2,1,NORTH,-122.33381429,47.6561878,"2024-01-04 10:43:29",199,1153,199,WALLINGFORD
2024000003196,2,3,SOUTHWEST,-122.35510446,47.52287009,"2024-01-04 10:43:49",23,420,23,"HIGHLAND PARK"
2024000003198,3,1,NORTH,-122.34596605,47.69871767,"2024-01-04 10:43:50",102,445,102,GREENWOOD
2024000003201,2,2,WEST,0,0,"2024-01-04 10:50:37",296,1068,296,SODO
2024000003202,1,3,EAST,-122.32007229,47.61874533,"2024-01-04 10:51:53",7640,7888,7640,"CAPITOL HILL"
2024000003203,1,2,SOUTHWEST,-122.38720622,47.54567982,"2024-01-04 10:52:25",4658,5639,4658,MORGAN
2024000003205,1,2,WEST,-122.33643419,47.60658579,"2024-01-04 10:55:09",2630,3298,2630,"DOWNTOWN COMMERCIAL"
2024000003206,4,2,SOUTHWEST,-122.38658357,47.58025274,"2024-01-04 10:55:51",80,3383,80,"NORTH ADMIRAL"
2024000003209,1,2,NORTH,-122.29071388,47.69020301,"2024-01-04 11:02:21",5233,5978,5233,SANDPOINT
2024000003210,4,2,SOUTHWEST,-122.37393851,47.52737812,"2024-01-04 11:03:47",210,459,210,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2024000003216,2,1,SOUTHWEST,-122.38677532,47.56291163,"2024-01-04 11:09:49",129,220,129,"ALASKA JUNCTION"
2024000003220,1,2,NORTH,-122.36074268,47.70239957,"2024-01-04 11:11:07",3479,NULL,3479,GREENWOOD
2024000003223,2,1,NORTH,-122.31920676,47.70856921,"2024-01-04 11:14:38",31,540,31,NORTHGATE
2024000003225,1,2,SOUTH,-122.26998787,47.52281564,"2024-01-04 11:15:17",4697,5111,4697,"RAINIER BEACH"
2024000003226,1,2,EAST,-122.31267155,47.62113451,"2024-01-04 11:17:20",2889,3325,2889,"CAPITOL HILL"
2024000003229,1,2,EAST,-122.32791539,47.6145776,"2024-01-04 11:19:18",2369,2839,2369,"CAPITOL HILL"
2024000003230,1,2,NORTH,-122.36644755,47.66001184,"2024-01-04 11:19:59",3128,3128,3128,"BALLARD SOUTH"
2024000003238,4,1,NORTH,-122.32538238,47.70315773,"2024-01-04 11:29:12",62,143,62,NORTHGATE
2024000003239,1,5,EAST,-122.32209227,47.6431904,"2024-01-04 11:29:16",3266,3266,3266,"MONTLAKE/PORTAGE BAY"
2024000003245,1,2,WEST,-122.34047368,47.61449558,"2024-01-04 11:34:14",1216,1248,1216,SLU/CASCADE
2024000003247,1,3,NORTH,-122.3748596,47.66439298,"2024-01-04 11:35:35",1743,1882,1743,"BALLARD SOUTH"
2024000003252,1,2,SOUTH,-122.28129319,47.53704231,"2024-01-04 11:36:41",2525,3314,2525,"NEW HOLLY"
2024000003253,2,2,NORTH,-122.31422405,47.66400406,"2024-01-04 11:36:42",8689,10353,8689,UNIVERSITY
2024000003256,2,2,WEST,-122.36064255,47.62270642,"2024-01-04 11:41:56",267,1248,267,"QUEEN ANNE"
2024000003257,1,3,WEST,-122.39793,47.66005477,"2024-01-04 11:42:02",9564,NULL,9564,MAGNOLIA
2024000003258,1,1,NORTH,-122.32072622,47.66156251,"2024-01-04 11:43:28",7,1309,7,UNIVERSITY
2024000003260,1,2,WEST,-122.33938266,47.61267824,"2024-01-04 11:47:44",715,715,715,SLU/CASCADE
2024000003264,3,2,SOUTH,-122.29812771,47.58590373,"2024-01-04 11:50:47",1617,6494,1617,"MOUNT BAKER"
2024000003265,1,5,WEST,-122.3448817,47.61768872,"2024-01-04 11:51:20",10741,10741,10741,SLU/CASCADE
2024000003269,1,5,NORTH,-122.30074493,47.68253569,"2024-01-04 11:55:06",14813,14813,14813,ROOSEVELT/RAVENNA
2024000003273,1,3,SOUTH,-122.2701547,47.53644387,"2024-01-04 12:01:02",8699,NULL,8699,BRIGHTON/DUNLAP
2024000003281,2,2,WEST,-122.3310822,47.60241241,"2024-01-04 12:08:27",19880,20595,19880,"DOWNTOWN COMMERCIAL"
2024000003286,1,3,WEST,-122.33388776,47.60715814,"2024-01-04 12:12:32",718,5827,718,"DOWNTOWN COMMERCIAL"
2024000003289,1,3,EAST,-122.31678166,47.60310003,"2024-01-04 12:15:45",17,467,17,"FIRST HILL"
2024000003290,1,2,WEST,-122.33508605,47.61600094,"2024-01-04 12:15:56",460,NULL,460,SLU/CASCADE
2024000003292,2,1,SOUTH,-122.31348295,47.5523443,"2024-01-04 12:18:51",50,201,50,"MID BEACON HILL"
2024000003293,1,5,NORTH,-122.31422405,47.66400406,"2024-01-04 12:19:02",21850,21850,21850,UNIVERSITY
2024000003294,2,2,NORTH,-122.33572376,47.70503894,"2024-01-04 12:19:22",56,224,56,NORTHGATE
2024000003298,3,2,WEST,-122.36512353,47.6241458,"2024-01-04 12:21:09",2807,NULL,2807,"QUEEN ANNE"
2024000003305,3,1,SOUTHWEST,-122.36043344,47.53278288,"2024-01-04 12:26:36",199,1084,199,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2024000003306,2,1,EAST,-122.31410742,47.62527358,"2024-01-04 12:26:59",58,NULL,58,"CAPITOL HILL"
2024000003308,2,2,WEST,-122.32571458,47.59751407,"2024-01-04 12:27:09",18,886,18,"CHINATOWN/INTERNATIONAL DISTRICT"
2024000003310,1,3,WEST,-122.33372667,47.60278736,"2024-01-04 12:30:46",51,NULL,51,"DOWNTOWN COMMERCIAL"
2024000003311,2,1,EAST,-122.28793833,47.59153018,"2024-01-04 12:31:58",33,1046,33,MADRONA/LESCHI
2024000003312,1,5,NORTH,-122.31785221,47.70856099,"2024-01-04 12:33:34",27197,27197,27197,NORTHGATE
2024000003313,1,5,NORTH,-122.34814063,47.68180331,"2024-01-04 12:35:32",27398,27398,27398,"PHINNEY RIDGE"
2024000003314,1,1,WEST,-122.33016772,47.60476953,"2024-01-04 12:35:52",45,NULL,45,"DOWNTOWN COMMERCIAL"
2024000003315,4,2,SOUTH,-122.31468722,47.57947823,"2024-01-04 12:37:01",108,1085,108,"NORTH BEACON HILL"
2024000003317,1,2,EAST,-122.32458388,47.60957017,"2024-01-04 12:39:57",391,691,391,"FIRST HILL"
2024000003319,2,2,SOUTH,-122.32906214,47.56877581,"2024-01-04 12:42:56",1702,2015,1702,SODO
2024000003320,4,1,NORTH,-122.36080334,47.65894989,"2024-01-04 12:43:38",43,464,43,FREMONT
2024000003322,1,3,WEST,-122.38872223,47.65512436,"2024-01-04 12:43:57",18260,19636,18260,MAGNOLIA
2024000003324,2,2,SOUTH,-122.33091729,47.57556829,"2024-01-04 12:44:35",685,761,685,SODO
2024000003325,1,2,SOUTH,-122.3259847,47.5717156,"2024-01-04 12:44:50",1359,1382,1359,SODO
2024000003327,4,1,SOUTH,-122.29772507,47.57378515,"2024-01-04 12:45:29",80,641,80,"CLAREMONT/RAINIER VISTA"
2024000003328,3,2,WEST,-122.32506689,47.59625485,"2024-01-04 12:46:01",32,234,32,"CHINATOWN/INTERNATIONAL DISTRICT"
2024000003332,3,2,SOUTH,-122.26459436,47.52388078,"2024-01-04 12:46:40",439,1704,439,"RAINIER BEACH"
2024000003336,4,2,NORTH,-122.32191838,47.70858578,"2024-01-04 12:49:22",50,17317,50,NORTHGATE
2024000003339,5,2,NORTH,-122.32191838,47.70858578,"2024-01-04 12:54:43",104,193,104,NORTHGATE
2024000003341,1,3,SOUTHWEST,-122.35488576,47.5447292,"2024-01-04 12:55:19",4473,NULL,4473,"NORTH DELRIDGE"
2024000003344,1,3,NORTH,-122.38474257,47.67018313,"2024-01-04 13:00:14",12104,12104,12104,"BALLARD SOUTH"
2024000003346,1,2,SOUTH,-122.28173601,47.53796309,"2024-01-04 13:00:40",837,1805,837,BRIGHTON/DUNLAP
2024000003348,2,1,EAST,-122.31941442,47.60570516,"2024-01-04 13:06:26",34,NULL,34,"FIRST HILL"
2024000003349,2,2,NORTH,-122.36610881,47.6587326,"2024-01-04 13:07:25",2569,2673,2569,"BALLARD SOUTH"
2024000003350,1,3,NORTH,-122.31087648,47.67669172,"2024-01-04 13:07:48",690,NULL,690,ROOSEVELT/RAVENNA
2024000003356,2,2,WEST,-122.34239171,47.61971961,"2024-01-04 13:14:29",36,284,36,SLU/CASCADE
2024000003357,1,2,SOUTH,-122.33419372,47.57139258,"2024-01-04 13:14:52",510,609,510,SODO
2024000003358,4,3,EAST,-122.32128502,47.61094965,"2024-01-04 13:15:33",39,533,39,"CAPITOL HILL"
2024000003359,1,3,EAST,-122.30735739,47.62007612,"2024-01-04 13:16:57",20537,20537,20537,"MILLER PARK"
2024000003363,1,3,WEST,-122.3929859,47.64058276,"2024-01-04 13:23:59",2331,2856,2331,MAGNOLIA
2024000003364,1,4,NORTH,-122.33302065,47.73320761,"2024-01-04 13:24:23",21620,21620,21620,NORTHGATE
2024000003368,1,3,NORTH,-122.35397157,47.66323661,"2024-01-04 13:25:53",1999,2634,1999,FREMONT
